model_key,model_label,vehicle_id,plate_no,price_manwon,year,month,mileage_km,region,trim,trim_detail,sell_type,record_available,accident_free,accident_summary,accident_my_count,accident_other_count,accident_count,accident_my_cost_won,accident_other_cost_won,owner_change_count,plate_change_count,total_loss_count,flood_total_count,flood_part_count,theft_count,past_rental_count,past_business_count,past_government_count,past_commercial_use,inspection_available,insp_leak,insp_corrosion,insp_tire,insp_repair_notes,insp_repair_penalty,insp_worst_rank,insp_worst_status,insp_unclassified,insp_diagnostics,battery_pack_damage,repair_source,insp_mileage,insp_waterlog,insp_recall,insp_recall_types,insp_comments,insp_tuning,insp_usage_change,insp_serious,insp_vin,insp_accident_flag,insp_simple_repair,insp_needs_repair,accident_lines,accident_type_verdict,use_history,record_fields_null,first_registration_date,flood_or_total_loss,rental_or_commercial,one_owner,encar_diagnosed,encar_check,direct_inspected,page_available,repair_grade_source,page_repair_notes,page_repair_penalty,page_worst_rank,page_worst_status,page_unmatched_parts,page_status_unknown,page_ranks_read,page_mileage_gauge,page_mileage,page_vin_state,page_tuning,page_special_history,page_usage_change,page_recall,page_recall_done,page_accident_history,page_simple_repair,page_first_registration,page_inspection_valid,page_inspector_note,page_js_suspect,page_detail_bad,page_detail_unknown,page_ev_hv_bad,page_ev_hv_unknown,page_ev_hv_checked,page_parse_note,page_is_image,seller_option_claims,seller_text_len,photo_count,has_underbody_photo,description_len,seizing_count,pledge_count,first_advertised,days_on_market,re_registered,lease_rent_info,insurance_not_joined,loan_count,first_seen,last_seen,price_first_manwon,price_prev_manwon,price_change_manwon,origin_price_manwon,warranty,view_count,subscribe_count,inspection_summary,photo_url,listing_url,detail_fetched,collected_at
ix_xdrive50,BMW iX,42620481,33노4262,6250,2021,12,104342,경기,xDrive40 퍼스트에디션,,일반,True,False,,2,2,4,10619686,2804060,3,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,"2025-11-21 내차 피해(부분) 보험금 12,297,184원 (부품 7,135,400원, 공임 500,117원, 도장 1,076,425원) | 2023-08-22 타차 가해 보험금 1,024,800원 (부품 12,630원, 공임 137,030원, 도장 351,250원) | 2022-04-29 내차 피해(부분) 보험금 2,001,000원 (부품 803,182원, 공임 110,833원, 도장 993,729원) | 2022-02-25 타차 가해 보험금 2,852,420원 (부품 1,035,450원, 공임 534,400원, 도장 733,300원)",검증됨 (내차 2건 / 타차 2건 일치),2 | 1,flood_part_count,2021-12-29,False,False,False,True,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,0,44,False,34,,,2026-08-28T14:16:55,29,False,,,0,2026-08-30,2026-09-25,6250,,0,12260,,77,0,,https://ci.encar.com/carpicture02/pic4262/42620481_,http://www.encar.com/dc/dc_cardetailview.do?carid=42620481,True,2026-09-26T09:24:17
ix_xdrive50,BMW iX,42664598,10러8363,12100,2025,11,12254,서울,xDrive60 M 스포츠 프로,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,True,,,,,0.0,,,,,False,,,,,,,,,,,False,False,,,사고 상세 없음,2 | 1,flood_part_count,2025-11-25,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,없음,없음,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,3892,26,False,4038,0,0,2026-09-03T18:40:39,23,False,,,0,2026-09-04,2026-09-25,12500,12300,-400,15380,,1711,19,,https://ci.encar.com/carpicture06/pic4266/42664598_,http://www.encar.com/dc/dc_cardetailview.do?carid=42664598,True,2026-09-26T09:24:17
ix_xdrive50,BMW iX,42058553,19노5771,15162,2024,6,65085,인천,xDrive50 스포츠 플러스,,리스,True,False,,1,0,1,3709300,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,"2025-09-27 내차 피해(부분) 보험금 4,570,000원 (부품 1,930,900원, 공임 587,225원, 도장 1,191,175원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2024-06-18,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,744,17,False,842,,,2026-06-05T15:09:10,113,False,"{'residualMonth': 34, 'monthlyFee': 230, 'advancePrice': None, 'depositPrice': None}",,0,2026-08-30,2026-09-25,15162,,0,15200,bmw코리아,1144,2,,https://ci.encar.com/carpicture05/pic4205/42058553_,http://www.encar.com/dc/dc_cardetailview.do?carid=42058553,True,2026-09-26T09:24:17
ix_xdrive50,BMW iX,42723198,47러5481,7670,2021,11,22660,경기,xDrive40 퍼스트에디션,,일반,True,False,,1,1,2,887000,1319051,1,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,"비금속(FRP 플라스틱)의 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성 상 부분적인 판금,도색 및 차량의 노후화에 따른 자연스러운 부식이 있을 수 있습니다. 배출가스 미측정.",타이어,,,,,,,,,22660,False,False,,"비금속(FRP 플라스틱)의 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성 상 부분적인 판금,도색 및 차량의 노후화에 따른 자연스러운 부식이 있을 수 있습니다. 배출가스 미측정.",,,,WBY11CF01NCH78681,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2024-12-30 내차 피해(부분) 보험금 900,000원 (부품 120,000원, 공임 257,000원, 도장 510,000원) | 2023-03-17 타차 가해 보험금 1,999,000원 (부품 665,732원, 공임 278,250원, 도장 375,069원)",검증됨 (내차 1건 / 타차 1건 일치),2 | 1,flood_part_count,2021년 11월 19일,False,False,True,False,False,False,True,,,0.0,,,,,5,양호,22660,양호,없음,없음,없음,해당없음,,없음,없음,2021년 11월 19일,2021년 11월 19일 ~ 2025년 11월 18일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,327,26,False,391,0,0,2026-09-11T19:00:32,15,False,,202606~202606,0,2026-09-12,2026-09-25,7670,,0,12260,신한EZ,21,1,,https://ci.encar.com/carpicture02/pic4272/42723198_,http://www.encar.com/dc/dc_cardetailview.do?carid=42723198,True,2026-09-26T09:24:17
ix_xdrive50,BMW iX,42440403,03구1924,10300,2024,7,44629,경남,xDrive50 스포츠 플러스,,일반,True,False,,1,0,1,605060,0,1,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,44629,False,False,,.,,,,0,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리","2025-06-16 내차 피해(부분) 보험금 691,550원 (부품 365,230원, 공임 37,900원, 도장 201,930원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2024년 07월 30일,False,False,True,False,False,False,True,,,0.0,,,,,5,양호,44629,양호,없음,없음,없음,해당없음,,없음,없음,2024년 07월 30일,2024년 07월 30일 ~ 2028년 07월 29일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,"에어서스펜션, 후륜조향",1192,24,False,1296,0,0,2026-07-27T17:59:44,61,False,,202604~202605,0,2026-08-30,2026-09-25,10300,,0,15200,,544,5,,https://ci.encar.com/carpicture04/pic4244/42440403_,http://www.encar.com/dc/dc_cardetailview.do?carid=42440403,True,2026-09-26T09:24:17
ix_xdrive50,BMW iX,42600484,143수6436,9400,2025,8,33000,부산,xDrive45 M 스포츠 퍼스트 에디션,,일반,True,True,,0,0,0,0,0,1,1,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 2 | 1 | 1,flood_part_count,2025-08-14,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,89,24,False,128,,,2026-08-24T18:09:22,33,False,,,0,2026-08-30,2026-09-25,9400,,0,12710,,384,3,,https://ci.encar.com/carpicture10/pic4260/42600484_,http://www.encar.com/dc/dc_cardetailview.do?carid=42600484,True,2026-09-26T09:24:17
ix_xdrive50,BMW iX,42497731,15보4847,7655,2026,4,4000,대구,xDrive45 M 스포츠 퍼스트 에디션,,리스,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2026-04-17,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,184,16,False,238,,,2026-08-06T03:36:02,51,False,"{'residualMonth': 56, 'monthlyFee': 135, 'advancePrice': None, 'depositPrice': None}",,0,2026-08-30,2026-09-25,7655,,0,12710,,788,5,,https://ci.encar.com/carpicture09/pic4249/42497731_,http://www.encar.com/dc/dc_cardetailview.do?carid=42497731,True,2026-09-26T09:24:17
eqe_suv_350,벤츠 EQE SUV,40077967,56너1976,6478,2024,12,9000,경기,EQE350 4MATIC,,리스,True,False,,1,0,1,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,2025-06-23 내차 피해(부분),검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2025-03-27,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,201,19,False,247,,,2026-09-14T15:18:23,12,False,"{'residualMonth': 43, 'monthlyFee': 143, 'advancePrice': None, 'depositPrice': None}",,0,2026-09-18,2026-09-25,6478,,0,10990,벤츠(3년10만),75,0,,https://ci.encar.com/carpicture07/pic4007/40077967_,http://www.encar.com/dc/dc_cardetailview.do?carid=40077967,True,2026-09-26T09:24:22
eqe_suv_350,벤츠 EQE SUV,42622715,64조1540,7390,2025,5,16600,서울,EQE350 4MATIC,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,16602,False,False,,"중고차 특성상 부분적인 판금,도색이 있을 수 있습니다.(FRP 및 카본재질 판독불가 보증사항에서 제외됨)",,,,W1NGM1CB1SA058856,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2025년 05월 08일,False,False,True,False,False,False,True,,,0.0,,,,,5,양호,16602,양호,없음,없음,없음,해당없음,,없음,없음,2025년 05월 08일,2025년 05월 08일 ~ 2030년 05월 07일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,1999,26,False,2245,0,0,2026-08-27T14:58:28,30,False,,202605~202606,0,2026-08-30,2026-09-25,7790,7490,-400,11310,전국벤츠서비스센터,348,2,,https://ci.encar.com/carpicture02/pic4262/42622715_,http://www.encar.com/dc/dc_cardetailview.do?carid=42622715,True,2026-09-26T09:24:22
eqe_suv_350,벤츠 EQE SUV,42669462,64조7264,6850,2023,7,55179,광주,EQE500 4MATIC,,일반,True,False,,1,0,1,1826580,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,"2024-07-27 내차 피해 보험금 1,608,240원 (부품 1,646,580원, 공임 180,000원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 1,flood_part_count,2023-07-31,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,2881,6,False,3093,0,0,2026-09-03T18:06:22,23,False,,,0,2026-09-04,2026-09-25,6850,,0,12850,메르세데스 벤츠,10,0,,https://ci.encar.com/carpicture06/pic4266/42669462_,http://www.encar.com/dc/dc_cardetailview.do?carid=42669462,True,2026-09-26T09:24:22
eqe_suv_350,벤츠 EQE SUV,42633346,57마4831,9650,2025,9,18,광주,EQE500 4MATIC,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,True,,,,,0.0,,,,,False,,,,,,,,,,,False,False,,,사고 상세 없음,2 | 1,flood_part_count,2025-09-01,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,없음,없음,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,2795,24,False,2915,0,0,2026-08-28T18:27:44,29,False,,,0,2026-08-30,2026-09-25,9950,9950,-300,13620,메르세데스벤츠,275,1,,https://ci.encar.com/carpicture03/pic4263/42633346_,http://www.encar.com/dc/dc_cardetailview.do?carid=42633346,True,2026-09-26T09:24:22
eqe_suv_350,벤츠 EQE SUV,42752770,10가6679,6200,2023,8,82030,부산,EQE350 4MATIC,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2023-08-14,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,1276,11,False,1413,0,0,2026-09-17T11:39:08,9,False,,202504~202504,0,2026-09-18,2026-09-25,6200,,0,10990,,31,1,,https://ci.encar.com/carpicture05/pic4275/42752770_,http://www.encar.com/dc/dc_cardetailview.do?carid=42752770,True,2026-09-26T09:24:22
eqe_suv_350,벤츠 EQE SUV,42170881,397라2704,9200,2025,10,7165,대전,EQE500 4MATIC,,일반,True,False,,3,0,3,14073780,0,0,0,0,0,,0,,0,0,False,True,,,,,0.0,,,,,False,,,,,,,,,,,False,False,,"2026-03-15 내차 피해 보험금 5,780,000원 (부품 5,115,833원, 공임 734,720원, 도장 935,226원) | 2026-03-15 내차 피해 보험금 3,220,000원 (부품 2,637,506원, 공임 1,251,680원, 도장 335,648원) | 2026-01-07 내차 피해 보험금 2,145,000원 (부품 2,827,916원, 공임 235,251원)",검증됨 (내차 3건 / 타차 0건 일치),2 | 1,flood_part_count,2025-10-10,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,없음,없음,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,1845,26,False,1981,0,0,2026-06-15T11:13:59,103,False,,,0,2026-08-30,2026-09-25,9200,,0,13620,메르세데스벤츠코리아,2300,14,,https://ci.encar.com/carpicture07/pic4217/42170881_,http://www.encar.com/dc/dc_cardetailview.do?carid=42170881,True,2026-09-26T09:24:22
eqe_suv_350,벤츠 EQE SUV,42784419,39조9643,6300,2023,9,52066,대전,EQE350 4MATIC,,일반,True,False,,1,0,1,1996500,0,3,1,0,0,,0,,0,0,False,True,,,,,0.0,,,,,False,,,,,,,,,,,False,False,,"2024-04-16 내차 피해 보험금 1,752,361원 (부품 1,218,510원, 공임 446,080원, 도장 331,910원)",검증됨 (내차 1건 / 타차 0건 일치),2 | 2 | 1 | 1,flood_part_count,2023-09-26,False,False,False,False,False,False,True,,,,,,,,0,,,,,,,,,없음,없음,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,1794,23,False,1926,0,0,2026-09-22T16:55:35,4,False,,202309~202409 | 202509~202509 | 202604~202607,0,2026-08-30,2026-09-25,6750,6750,-450,10990,메르세데스벤츠코리아,21,1,,https://ci.encar.com/carpicture08/pic4278/42784419_,http://www.encar.com/dc/dc_cardetailview.do?carid=42784419,True,2026-09-26T09:24:22
eqe_suv_350,벤츠 EQE SUV,42699331,19러1485,9600,2026,4,3119,경기,EQE500 4MATIC,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,"비금속(FRP 플라스틱)의 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성 상 부분적인 판금,도색 및 차량의 노후화에 따른 자연스러운 부식이 있을 수 있습니다.",타이어,,,,,,,,,3119,False,False,,"비금속(FRP 플라스틱)의 탈부착 가능 부품은 점검사항에서 제외되며 중고차 특성 상 부분적인 판금,도색 및 차량의 노후화에 따른 자연스러운 부식이 있을 수 있습니다.",,,,W1NGM2CB7TA071179,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2026년 04월 13일,False,False,True,False,False,False,True,,,0.0,,,,,5,양호,3119,양호,없음,없음,없음,해당없음,,없음,없음,2026년 04월 13일,2026년 04월 13일 ~ 2031년 04월 12일,성능 · 상태점검자,True,,"누유(txt_state 에 on/active 가 없음 (판정 불가)), 제동(txt_state 에 on/active 가 없음 (판정 불가)), 연료누출(txt_state 에 on/active 가 없음 (판정 불가))",,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,1671,18,False,1801,0,0,2026-09-09T09:52:37,17,False,,202604~202606,0,2026-09-10,2026-09-25,9600,,0,14080,메르세데스벤츠,27,1,,https://ci.encar.com/carpicture09/pic4269/42699331_,http://www.encar.com/dc/dc_cardetailview.do?carid=42699331,True,2026-09-26T09:24:22
eqe_suv_350,벤츠 EQE SUV,42616082,10구6174,6490,2023,7,62545,경기,EQE350 4MATIC,,일반,True,True,,0,0,0,0,0,1,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,62529,False,False,,비금속 또는 탈부착 가능한 부품은 점검사항에서 제외되며 중고차 특성상 부분적인 판금도색은 있을 수 있습니다. FRP/크로스멤버 볼트체결방식 점검제외.♣ 성능보험료 납부계좌 : MG새마을금고 9002-1994-5215-3 예금주 : 주식회사팀모터스 《성능보험  메리츠보험 접수처 : 1533-2729》 ♣[전기차량으로 배출가스 및 내연기관차량 점검항목 점검불가],,,,W1NGM1CB4PA009920,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2023년 07월 31일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,62529,양호,없음,없음,없음,해당없음,,없음,없음,2023년 07월 31일,2023년 07월 31일 ~ 2027년 07월 30일,성능 · 상태점검자,True,,연료누출(txt_state 에 on/active 가 없음 (판정 불가)),,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,1791,40,False,1914,0,0,2026-08-27T15:47:47,30,False,,,0,2026-08-30,2026-09-25,6480,6380,10,10990,,662,9,,https://ci.encar.com/carpicture01/pic4261/42616082_,http://www.encar.com/dc/dc_cardetailview.do?carid=42616082,True,2026-09-26T09:24:22
eqe_suv_350,벤츠 EQE SUV,42654635,238도7183,11800,2024,12,6251,부산,EQE53 AMG 4MATIC+,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2025-12-15,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,0,1,False,34,,,2026-09-02T14:54:27,24,False,,,0,2026-09-02,2026-09-25,11800,,0,15500,,6,1,,https://ci.encar.com/carpicture05/pic4265/42654635_,http://www.encar.com/dc/dc_cardetailview.do?carid=42654635,True,2026-09-26T09:24:22
eqe_suv_350,벤츠 EQE SUV,42651959,27머9595,7100,2023,12,51375,경기,EQE500 4MATIC,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,51367,False,False,,"비금속재질(FRP)/크로스멤버(볼트체결식) 보증제외. 도장흔적은 판금,용접으로 표기치 않음. 정비이력 있음. ",,,,W1NGM2CB3PA018520,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2023년 12월 17일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,51367,양호,없음,없음,없음,해당없음,,없음,없음,2023년 12월 17일,2024년 04월 17일 ~ 2028년 04월 16일,성능 · 상태점검자,True,,"변속기(txt_state 에 on/active 가 없음 (판정 불가)), 연료누출(txt_state 에 on/active 가 없음 (판정 불가))",,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,530,33,False,588,0,0,2026-09-02T17:41:03,24,False,,,0,2026-09-02,2026-09-25,7100,,0,12850,,14,0,,https://ci.encar.com/carpicture05/pic4265/42651959_,http://www.encar.com/dc/dc_cardetailview.do?carid=42651959,True,2026-09-26T09:24:23
eqe_suv_350,벤츠 EQE SUV,42654658,238도7180,12500,2025,12,5549,부산,EQE53 AMG 4MATIC+,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,사고 상세 없음,2 | 1,flood_part_count,2026-04-24,False,False,True,False,False,False,True,,,,,,,,0,,,,,,,,,,,,,,False,,,,"충전구 절연 상태(항목 없음), 구동축전지 격리 상태(항목 없음), 고전원전기배선 상태(항목 없음)",0,성능기록부가 사진(이미지)으로만 등록된 매물입니다 — 페이지에서 읽어 낼 수 있는 항목이 없습니다,True,,0,1,False,34,,,2026-09-02T14:32:24,24,False,,,0,2026-09-02,2026-09-25,12500,,0,15360,,6,1,,https://ci.encar.com/carpicture05/pic4265/42654658_,http://www.encar.com/dc/dc_cardetailview.do?carid=42654658,True,2026-09-26T09:24:23
eqe_suv_350,벤츠 EQE SUV,42553711,31너3783,5550,2023,8,110762,경기,EQE350 4MATIC,,일반,True,True,,0,0,0,0,0,1,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,110741,False,False,,비금속 또는 탈부착 가능한 부품은 점검사항에서 제외되며 중고차 특성상 부분적인 판금도색은 있을 수 있습니다.,,,,W1NGM1CB1PA012225,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2023년 08월 07일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,110741,양호,없음,없음,없음,해당없음,,없음,없음,2023년 08월 07일,2023년 08월 07일 ~ 2027년 08월 06일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,1082,32,True,1181,0,0,2026-08-14T14:31:39,43,False,,,0,2026-08-30,2026-09-25,5650,5650,-100,10990,,2625,33,,https://ci.encar.com/carpicture05/pic4255/42553711_,http://www.encar.com/dc/dc_cardetailview.do?carid=42553711,True,2026-09-26T09:24:23
eqe_suv_350,벤츠 EQE SUV,42756337,64조1498,8550,2025,5,14565,경기,EQE500 4MATIC,,일반,True,True,,0,0,0,0,0,0,0,0,0,,0,,0,0,False,True,오일누유 / 미세누유 / 누유 / 냉각수누수 / 미세누수 / 누수 / 동력조향 작동 오일 누유 / 브레이크 마스터 실린더오일 누유 / 브레이크 오일 누유,,타이어,,,,,,,,,14562,False,False,,"중고차 특성상 부분적인 판금,도색이 있을 수 있습니다.(FRP 및 카본재질 판독불가 보증사항에서 제외됨)",,,,W1NGM2CB2SA060167,False,False,"외장, 내장, 광택, 룸 클리링, 휠, 타이어, 유리",,사고 상세 없음,2 | 1,flood_part_count,2025년 05월 08일,False,False,True,True,False,False,True,,,0.0,,,,,5,양호,14562,양호,없음,없음,없음,해당없음,,없음,없음,2025년 05월 08일,2025년 05월 08일 ~ 2030년 05월 07일,성능 · 상태점검자,True,,,,,3,script 의 부위별 손상표에서 읽음 (init 의 data 가 null (수리 부위 없음)),False,,661,20,False,733,0,0,2026-09-17T16:42:15,9,False,,202605~202606,0,2026-08-30,2026-09-25,8900,8590,-350,13620,벤츠 코리아,379,5,,https://ci.encar.com/carpicture05/pic4275/42756337_,http://www.encar.com/dc/dc_cardetailview.do?carid=42756337,True,2026-09-26T09:24:23
